-2	36	32	-2	36	36	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	100	-2	36	68	-2	36	64
-2	36	34	-2	35	-37	-2	37	-3	-2	37	-43	-2	37	-47	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-111	-2	37	-77	-2	36	72
-2	36	50	-2	35	-40	-2	35	17	-2	35	-109	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	51	-2	37	72	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	18	-2	37	-52	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	35	-20	-2	35	68	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	37	-39	-2	37	-109	-2	35	76	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	37	-56	-2	37	16	-2	37	19	-2	35	76	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	76	-2	37	64	-2	37	0	-2	37	0	-2	37	50	-2	36	-56
-2	36	50	-2	37	-56	-2	37	0	-2	37	16	-2	37	51	-2	35	72	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	108	-2	37	68	-2	37	64	-2	37	50	-2	36	-56
-2	36	50	-2	37	-56	-2	37	0	-2	37	0	-2	37	18	-2	35	-52	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	17	-2	35	-109	-2	37	76	-2	37	114	-2	36	-56
-2	36	50	-2	37	-56	-2	37	0	-2	37	0	-2	37	16	-2	37	51	-2	35	72	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	19	-2	37	126	-2	36	-56
-2	36	50	-2	37	-56	-2	37	0	-2	37	0	-2	37	0	-2	37	18	-2	35	-52	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	16	-2	35	51	-2	36	-56
-2	36	18	-2	37	-20	-2	37	100	-2	37	100	-2	37	100	-2	37	116	-2	37	119	-2	35	104	-2	35	36	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	118	-2	36	-120
-2	36	16	-2	36	17	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-109	-2	35	-118	-2	36	-103	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-111	-2	36	-127	-2	36	-128
